Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self               self     total           
 time   seconds   seconds     calls   s/call   s/call  name    
  0.00      3.13     0.00    385271     0.00     0.00  void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__ops::_Val_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}> >(__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__ops::_Val_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}>)
  0.00      3.13     0.00    385271     0.00     0.00  std::remove_reference<__gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}>&>::type&& std::move<__gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}>&>(__gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}>&)
  0.00      3.13     0.00    340441     0.00     0.00  __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator*() const
  0.00      3.13     0.00    339384     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__niter_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      3.13     0.00    320786     0.00     0.00  tileToPriority(char)
  0.00      3.13     0.00    226256     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const
  0.00      3.13     0.00    169692     0.00     0.00  __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_max_size() const
  0.00      3.13     0.00    165924     0.00     0.00  std::remove_reference<tile&>::type&& std::move<tile&>(tile&)
  0.00      3.13     0.00    160393     0.00     0.00  bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}::operator()(tile, tile) const
  0.00      3.13     0.00    156319     0.00     0.00  wordToProduct(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      3.13     0.00    142753     0.00     0.00  std::vector<wordScore, std::allocator<wordScore> >::operator[](unsigned long)
  0.00      3.13     0.00    140230     0.00     0.00  __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >::__normal_iterator(wordScore* const&)
  0.00      3.13     0.00    140133     0.00     0.00  bool __gnu_cxx::operator!=<tile const*, std::vector<tile, std::allocator<tile> > >(__gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > > const&, __gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > > const&)
  0.00      3.13     0.00    133146     0.00     0.00  __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >::difference_type __gnu_cxx::operator-<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >(__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > > const&, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > > const&)
  0.00      3.13     0.00    129121     0.00     0.00  __gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >::operator++()
  0.00      3.13     0.00    129121     0.00     0.00  __gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >::operator*() const
  0.00      3.13     0.00    121022     0.00     0.00  wordScore* std::__addressof<wordScore>(wordScore&)
  0.00      3.13     0.00    118629     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const
  0.00      3.13     0.00    118629     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator()
  0.00      3.13     0.00    113128     0.00     0.00  __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::max_size() const
  0.00      3.13     0.00    113128     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() const
  0.00      3.13     0.00    113128     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size() const
  0.00      3.13     0.00    113128     0.00     0.00  std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      3.13     0.00    113128     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      3.13     0.00    113128     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_relocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
  0.00      3.13     0.00    113128     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_do_relocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::integral_constant<bool, true>)
  0.00      3.13     0.00    113128     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__relocate_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
  0.00      3.13     0.00     99816     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<tile>, tile>::_S_propagate_on_copy_assign()
  0.00      3.13     0.00     99816     0.00     0.00  std::vector<tile, std::allocator<tile> >::capacity() const
  0.00      3.13     0.00     99816     0.00     0.00  std::vector<tile, std::allocator<tile> >::operator=(std::vector<tile, std::allocator<tile> > const&)
  0.00      3.13     0.00     98969     0.00     0.00  bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#3}::operator()(wordScore, wordScore) const
  0.00      3.13     0.00     98862     0.00     0.00  wordScore::operator=(wordScore const&)
  0.00      3.13     0.00     93517     0.00     0.00  bool __gnu_cxx::operator!=<tile*, std::vector<tile, std::allocator<tile> > >(__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > > const&, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > > const&)
  0.00      3.13     0.00     89714     0.00     0.00  tile* std::__niter_base<tile*, std::vector<tile, std::allocator<tile> > >(__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >)
  0.00      3.13     0.00     88018     0.00     0.00  std::vector<tile, std::allocator<tile> >::operator[](unsigned long)
  0.00      3.13     0.00     82515     0.00     0.00  __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >::operator++()
  0.00      3.13     0.00     82515     0.00     0.00  bool __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>::operator()<__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > > >(__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >)
  0.00      3.13     0.00     77878     0.00     0.00  __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >::operator--()
  0.00      3.13     0.00     77878     0.00     0.00  bool __gnu_cxx::__ops::_Val_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>::operator()<tile, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > > >(tile&, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >)
  0.00      3.13     0.00     76984     0.00     0.00  __gnu_cxx::__ops::_Val_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>::_Val_comp_iter(__gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>&&)
  0.00      3.13     0.00     76984     0.00     0.00  __gnu_cxx::__ops::_Val_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}> __gnu_cxx::__ops::__val_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>(__gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>)
  0.00      3.13     0.00     76984     0.00     0.00  void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__ops::_Val_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}> >(__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__ops::_Val_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>)
  0.00      3.13     0.00     76984     0.00     0.00  std::remove_reference<__gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>&>::type&& std::move<__gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>&>(__gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>&)
  0.00      3.13     0.00     66011     0.00     0.00  wordScore::wordScore()
  0.00      3.13     0.00     66010     0.00     0.00  tile* std::vector<tile, std::allocator<tile> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > > >(unsigned long, __gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >)
  0.00      3.13     0.00     62065     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long)
  0.00      3.13     0.00     60511     0.00     0.00  void std::_Construct<wordScore>(wordScore*)
  0.00      3.13     0.00     60511     0.00     0.00  void std::_Destroy<wordScore>(wordScore*)
  0.00      3.13     0.00     56564     0.00     0.00  __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long)
  0.00      3.13     0.00     56564     0.00     0.00  __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocate(unsigned long, void const*)
  0.00      3.13     0.00     56564     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::difference_type __gnu_cxx::operator-<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&)
